university,user_id,user_name,number_tweets,friends_count,followers_count,created_at
ucscconcepcion,910592572014984064,CoQezuble,1098,1131,678,Fri Sep 15 12:06:27 +0000 2017
usach,929972281677487744,UBl664cEpB1rd,51,58,18,Tue Oct 15 00:28:01 +0000 2013
pucv_cl,4118355191988001,EneXt7f9MMkFya,29574,3664,1733,Mon May 18 02:11:01 +0000 2009
pucv_cl,7121315894223909,niTYulcamawnPd,3,228,29,Wed Mar 20 16:30:55 +0000 2013
pucv_cl,984855280927370880,brr3Lt9e,2,130,1,Sun Mar 24 00:05:50 +0000 2019
pucv_cl,10462148634738320,RoinitaF,11641,241,432,Sun Oct 20 22:22:36 +0000 2013
uchile,2370434436248472,osuff5t,29,101,23,Sun Jan 23 23:06:01 +0000 2011
pucv_cl,6889062763410936,NtaConserl_l,655,633,599,Tue Jan 22 16:34:51 +0000 2019
usach,5520492604561978,bBrou0ah0,646,183,21,Sat Nov 09 05:39:03 +0000 2019
pucv_cl,6043936567029172,_mapazcastro,19,131,136,Wed Dec 09 18:52:10 +0000 2009
usach,1198702440617565184,vaXliuQta,476,220,85,Thu Apr 26 20:47:08 +0000 2012
ucatolica_chile,6697957177441922,fwa_alr,12,203,64,Thu Aug 25 15:24:28 +0000 2011
pucv_cl,10924929004105078,a_oCrGo9col,682,553,140,Mon May 13 20:10:14 +0000 2013
pucv_cl,9070373405816262,printQcila,1,29,10,Thu Jun 09 04:10:56 +0000 2011
pucv_cl,1187409526924895488,y5Pmavnj_Andel,665,1173,327,Mon Feb 04 03:07:42 +0000 2013
usantamaria,8504692585217657,lour5stle,33434,1440,1965,Fri Jun 19 12:10:33 +0000 2009
pucv_cl,788086931747618688,Xooegg8lnfXI,720,214,165,Tue Nov 24 18:30:43 +0000 2015
usantamaria,3189905319954726,aurcilleV,128,81,41,Mon Oct 17 20:59:22 +0000 2011
userena,7846325264401652,3m8crVvajl_,5119,341,163,Sat Oct 31 17:10:54 +0000 2009
uvalpochile,4881571067625954,GfdtococGsT6o8,0,67,2,Thu Nov 28 02:37:45 +0000 2019
pucv_cl,899926299852838272,MCcMontejG,3,268,26,Wed May 08 04:21:27 +0000 2013
uchile,1284736977229710,i7eo,899,1060,238,Sat Mar 13 15:15:01 +0000 2010
pucv_cl,1097868088812295296,jefK39G7G,51,1804,422,Thu Mar 14 10:29:50 +0000 2013
userena,6495733962028359,07PSauly,318,570,120,Mon Aug 08 05:43:55 +0000 2011
ucscconcepcion,12510931523828510,1NzRaHzDx,820,275,91,Sat Jul 13 04:10:19 +0000 2019
pucv_cl,873922636692605,JJJOslefaQReX,42,87,43,Thu Feb 02 15:24:31 +0000 2012
ucscconcepcion,5792261900881174,ExqGer8675,180,38,3,Sat Jun 22 16:55:36 +0000 2019
pucv_cl,9525001396502900,n9rinUagD,5,76,15,Wed Dec 08 22:40:52 +0000 2010
pucv_cl,725124412801589632,riecar0s,1241,449,136,Thu Feb 14 14:17:15 +0000 2013
pucv_cl,5243919113202730,P9Hdn,18,1429,243,Tue Oct 01 03:39:49 +0000 2013
usach,1177913632213805056,ybia26w0g,63,61,0,Wed Mar 04 17:35:16 +0000 2020
udeconcepcion,2493626478638108,AuVQeCSadias,57,112,16,Sat Apr 11 09:43:44 +0000 2020
userena,970233473766615808,yFr0anJvvi9rH,37,19,43,Sat Jan 29 17:43:55 +0000 2011
pucv_cl,5112267542233598,Kaniav_rossi_,71,119,69,Mon Jun 20 16:03:46 +0000 2011
udeconcepcion,6132475226057096,Simam7rt8,1992,98,15,Thu Aug 17 20:43:23 +0000 2017
ucatolica_chile,223625386858919,R_cir,212,483,76,Thu May 14 15:48:40 +0000 2009
pucv_cl,2398352348869908,sicGbelhl,113,137,35,Fri Apr 19 14:33:33 +0000 2013
UFrontera,3097068846591942,Ercka_tmN,0,125,6,Thu May 07 20:50:22 +0000 2015
uchile,11416515453865706,I5rlCaSca,1496,1748,880,Fri Aug 20 05:19:29 +0000 2010
pucv_cl,1457460700295586,anrea6enreewv,108,103,66,Thu Oct 06 18:35:22 +0000 2011
ucscconcepcion,9844577591702588,mrrDsepjeyza,385,89,13,Wed May 21 01:26:31 +0000 2014
pucv_cl,2447969841614292,frianck_nc,1,37,8,Sun Sep 15 21:35:41 +0000 2013
ucscconcepcion,11196012553117404,aurLi_lienlf,286,1917,278,Wed May 25 13:44:37 +0000 2011
pucv_cl,9467794650193844,DiGaVry9,8,18,4,Sun Aug 14 02:39:41 +0000 2011
udeconcepcion,1982517279099209,tDuaerdo,0,8,0,Sun May 03 22:56:06 +0000 2020
pucv_cl,1254069164122219776,EAFZIT,36296,9761,131496,Thu May 21 23:45:58 +0000 2009
pucv_cl,931047410619627392,0rbaran_crmen,38404,1009,212,Sat Feb 29 23:34:20 +0000 2020
udeconcepcion,7012885242522688,Ppuhaza,59,692,324,Thu Feb 27 04:12:21 +0000 2020
ucatolica_chile,501136924782854,ImdQrsh4anaW,5,1536,18,Thu Jun 20 17:35:37 +0000 2019
pucv_cl,1181249475608244,PoonjaB2,324,274,38,Sat Sep 05 04:15:55 +0000 2009
uvalpochile,1130666651472601216,c2rat1_s,113,45,4,Fri Dec 01 00:46:26 +0000 2017
pucv_cl,1190935072607787520,aeeebvlj,159,232,119,Thu Aug 14 14:27:40 +0000 2008
UFrontera,7823564907847464,DeCn_rotquesj,6497,1590,773,Thu May 28 03:30:26 +0000 2009
pucv_cl,1252248916368094208,yUJntGVo5eC,6894,2266,914,Tue May 04 20:54:19 +0000 2010
pucv_cl,10250827218759338,wuaeRnn7da,2489,404,82,Thu Feb 24 00:51:23 +0000 2011
pucv_cl,1210642850066101760,Zennaagra,2019,1231,375,Wed Apr 07 02:41:13 +0000 2010
pucv_cl,3065906750181159,GabriorlJ_Varas,11506,1873,1250,Fri Oct 02 02:26:36 +0000 2009
pucv_cl,3882146269840775,Vil9oEXo,6,72,29,Wed Mar 03 15:34:46 +0000 2010
pucv_cl,7414767650028830,VmBHYbilard,25,494,17,Sun Feb 27 01:46:39 +0000 2011
ucscconcepcion,4728370624636341,nil9U30,63,127,9,Mon Apr 02 20:32:55 +0000 2018
ucatolica_chile,6538474305595606,Pndic,96,4040,318,Wed Nov 13 02:14:50 +0000 2019
pucv_cl,2400816524212030,mmw5SSnS0pen,360,58,14,Thu Aug 11 18:55:40 +0000 2011
ucscconcepcion,4554036154709505,rrannSQ,183,306,26,Mon Oct 18 23:37:06 +0000 2010
UFrontera,6183959874913366,lgabarblsaV,6725,1438,4903,Mon Jun 28 00:19:23 +0000 2010
UFrontera,1499607417049858,maszuymeWlla1,10,31,1,Thu Oct 24 13:21:50 +0000 2019
pucv_cl,6178751475503531,MuLcqWonvwH,1404,780,345,Sun Dec 01 22:03:36 +0000 2019
ucatolica_chile,1203312581997316608,WinosValdr3n,425,64,208,Wed Apr 11 14:43:53 +0000 2018
pucv_cl,1262974295975904000,zamas,1358,1158,242,Tue Jun 30 22:12:52 +0000 2009
pucv_cl,4236794801263951,Befu_ruOu,52,146,22,Tue Feb 13 09:28:23 +0000 2018
udeconcepcion,1241287844520763136,fl65O2uh5,1,2,0,Thu Apr 02 15:20:30 +0000 2020
pucv_cl,7985004724552302,eua5dogmz,32,131,5,Sun Dec 24 06:15:57 +0000 2017
UFrontera,9628310030206612,a6angaAnge,19,68,4,Mon Oct 21 11:42:56 +0000 2019
uchile,1134530761520081792,K8Lmej_riruT3,1,17,0,Mon May 25 18:55:12 +0000 2020
usantamaria,5043389437720924,_PToiE,30,42,8,Sat Mar 16 16:06:43 +0000 2013
pucv_cl,7297169853424611,Gu8illeSHB,16689,1428,498,Wed Jul 22 21:32:32 +0000 2009
udeconcepcion,11208660595460158,Em2bpfsIUufa2e,158,128,9,Sun Jun 26 00:38:59 +0000 2016
usach,1090150636852905088,erluchileZsis,61420,5005,5549,Mon May 09 18:11:00 +0000 2016
pucv_cl,5643623986781792,ngpbhorgd_8,1009,328,164,Mon Jan 03 02:43:15 +0000 2011
pucv_cl,8462756585323228,Ca3hLaw,3977,1448,2857,Thu Nov 05 16:50:07 +0000 2009
pucv_cl,1219152672541015040,AFyataChil,365,221,452,Tue Apr 23 18:20:43 +0000 2013
uvalpochile,11893170601596278,SIoNunem0T,644,243,112,Tue Jan 14 14:51:58 +0000 2020
pucv_cl,813043930443443968,PduardomongtiD2,43,211,45,Tue Apr 24 04:32:48 +0000 2012
pucv_cl,1554535710709170,so_agular,74,135,50,Mon Nov 15 03:47:37 +0000 2010
pucv_cl,4842077262588242,adVeCQtate,1067,970,433,Fri Aug 05 20:23:02 +0000 2011
udeconcepcion,4785308761348302,fbutosgata,2015,179,85,Wed Jul 13 16:12:26 +0000 2011
pucv_cl,2558679036628178,auxoffe,114,383,126,Sat May 02 01:51:43 +0000 2009
usach,11822087079194182,SludUsach,3,18,6,Tue Apr 21 22:56:42 +0000 2020
usantamaria,7398553543667779,VlgtaFD1zj4,34,198,25,Mon May 16 01:30:56 +0000 2016
pucv_cl,9851654757399646,DR7qojasCeadra,210,254,36,Mon Sep 11 00:59:51 +0000 2017
pucv_cl,971791665987921920,s3e8acaztiRn,1826,323,154,Thu Oct 22 03:17:46 +0000 2009
pucv_cl,9628572080059028,pblotoo,120,162,6,Tue Nov 19 04:21:16 +0000 2019
pucv_cl,1205753236663294976,daMitonza93,0,9,1,Wed Mar 05 01:03:07 +0000 2014
ubbchile,1259203219790564864,Th0ads,296,355,119,Fri Apr 05 22:24:55 +0000 2013
pucv_cl,11060951115365172,stg2rosPUCV,3,30,15,Mon Jun 19 15:17:14 +0000 2017
udeconcepcion,2485805940848412,EviYknorte,412,952,301,Sun Oct 08 15:53:55 +0000 2017
usach,1196428747436009472,Tatmae,40361,600,597,Sat Aug 21 23:25:16 +0000 2010
pucv_cl,11160211861715058,i4arstman,3848,641,422,Thu Jan 14 22:09:59 +0000 2010
UFrontera,948350491293420672,LtiRa7h7h76,1,2635,96,Tue Feb 06 10:55:51 +0000 2018
uchile,5192515391353807,Ayaa7LSana,15,201,24,Tue Apr 15 22:26:28 +0000 2014
pucv_cl,9579909651838070,danitaaaaha90,9,141,17,Fri Jul 01 17:00:03 +0000 2016
pucv_cl,1235970801750595072,mari_ozzne_oD,11742,1369,831,Sun May 31 00:01:22 +0000 2009
pucv_cl,9141301207685378,aiJmh,10756,144,92,Thu Apr 01 20:50:09 +0000 2010
pucv_cl,790356080424159104,SheMksMeSad,141,62,12,Thu Jan 23 15:54:48 +0000 2014
usantamaria,3443934689158622,FeliYpe_cico1,1669,172,43,Tue Nov 23 15:25:40 +0000 2010
pucv_cl,10050792075303804,Gco5amiqoc,5,73,44,Sat Nov 24 21:06:34 +0000 2018
usach,2967698573451888,nelic7tamGrCVK,265,150,9,Sat Jan 30 18:01:39 +0000 2010
UFrontera,771643527675375872,Ro_uloNey,25,313,26,Wed Mar 11 16:51:22 +0000 2020
pucv_cl,9271098665848800,mgDdtou,5,18,23,Wed Jan 20 08:45:41 +0000 2010
ubbchile,11578113531899904,gSmar0eJJo,135,90,52,Fri Apr 30 15:54:50 +0000 2010
usantamaria,1193639731944660992,monocroma,458,57,43,Mon Nov 18 13:47:55 +0000 2019
pucv_cl,969901051344158848,NayacPjPyVa1,499,280,82,Fri Jan 15 02:58:02 +0000 2010
pucv_cl,3203466003867696,hyitcUila,26160,560,788,Sun Dec 26 00:15:59 +0000 2010
pucv_cl,977346562221762816,I7antewTassara,12477,606,124,Fri May 08 01:19:17 +0000 2009
pucv_cl,9148959251010484,aAcHeenes,2383,522,136,Sat Jan 16 03:32:24 +0000 2010
ucatolica_chile,2884375995394264,CAdEt,0,500,77,Sat Aug 31 03:09:07 +0000 2019
userena,5120304037208456,DrimranO,0,60,26,Sat Jul 24 16:28:22 +0000 2010
pucv_cl,748448904560920064,noC0QeesV,100,101,45,Thu Aug 19 22:26:03 +0000 2010
pucv_cl,1201327048548896768,IkJthya,4440,343,168,Wed Sep 30 01:57:05 +0000 2009
pucv_cl,8097312543784043,Jaimikus25,94,319,98,Thu May 19 22:55:29 +0000 2011
pucv_cl,5979408513140015,diggo4w0,6,25,6,Thu Oct 29 17:07:35 +0000 2015
uchile,7519170366556749,patAloricl,12846,924,268,Sat Oct 03 14:30:40 +0000 2009
pucv_cl,1581678799394340,SRQrWlogH,15452,5483,5208,Thu May 07 16:06:26 +0000 2009
pucv_cl,202889539738008,whoreryl,3929,722,442,Tue Oct 09 19:46:36 +0000 2012
uvalpochile,7607246044315669,lba_lmm,303,207,18,Mon Apr 09 23:40:29 +0000 2012
pucv_cl,12486108622323306,_bbaav,34,511,240,Mon Jan 18 18:52:54 +0000 2016
uvalpochile,1361382656036817,esua697605,5,1,0,Sat Jan 18 22:53:40 +0000 2020
pucv_cl,2592465253384301,alBtmotesoSo,111,181,29,Mon Apr 11 02:03:45 +0000 2011
pucv_cl,4461638999566738,AYva0rCortsR,23,132,59,Fri Nov 05 03:08:38 +0000 2010
usach,1251941231866668544,aafsuDarez,134685,2963,1170,Mon Nov 09 00:08:51 +0000 2009
pucv_cl,765221079661327872,Cristia8209255,1,29,1,Sun Mar 24 00:37:01 +0000 2019
userena,9380466781668434,MaiasG80952654,22,278,5,Tue Nov 26 00:42:12 +0000 2019
usach,4917340669423715,SistemaCmpejo,29859,4612,1475,Fri Jun 17 01:30:06 +0000 2016
pucv_cl,11926789920269390,VCGa6s0m2B18,25,77,16,Wed May 16 15:23:03 +0000 2018
uvalpochile,919107163878664064,eljerhAl,5,70,8,Wed Jan 09 01:36:12 +0000 2013
pucv_cl,828796709543637248,Pepaf237,210,414,53,Sat Oct 20 20:12:52 +0000 2012
udeconcepcion,11246418490230650,LiafUdecX,107,43,4,Tue May 05 15:13:08 +0000 2020
pucv_cl,7212819424631594,anielGamXbKm,810,1068,445,Fri Jun 26 22:47:06 +0000 2009
ucatolica_chile,12606458025001880,amilaTJrieta,8,40,26,Mon Nov 11 01:41:14 +0000 2019
uchile,12621579638547880,eislys0ronva1,821,550,119,Sat May 02 23:44:27 +0000 2020
pucv_cl,4780784138213025,nrsUerx,74083,596,493,Sat Feb 19 22:29:12 +0000 2011
pucv_cl,12406358266844852,MimBui,239,129,23,Sun Nov 29 16:02:41 +0000 2009
pucv_cl,9714262987277158,Vulaluo_n4er,949,834,194,Mon Sep 12 20:08:31 +0000 2011
pucv_cl,9808061699139566,fasrG5uiseoQll,13,130,14,Mon Apr 13 20:43:49 +0000 2015
userena,5366689667283175,1gtos,9,44,23,Mon Feb 07 01:50:19 +0000 2011
pucv_cl,1580099631381264,Haser_CVeRns,21,353,33,Tue May 02 13:14:37 +0000 2017
pucv_cl,1053029520253566208,Hurj5erVoR,141,42,9,Fri Mar 29 20:10:38 +0000 2019
ucatolica_chile,5952689985744275,9U2JVDa8nue,0,575,7,Sun Nov 03 20:42:58 +0000 2019
UFrontera,494768785144662,ShortSefania,0,14,1,Thu Mar 26 23:13:48 +0000 2020
usach,181236657806680,aYeeplake,250,1186,204,Sun Apr 21 05:14:22 +0000 2013
pucv_cl,7648183538009336,ec5Qianque,135,200,39,Thu Jun 20 00:15:17 +0000 2013
usantamaria,991670268140544256,loren_t,2481,216,128,Sat Aug 06 01:57:48 +0000 2011
pucv_cl,8245953152389941,a6XWM222T3,113,124,2,Wed Feb 24 23:23:42 +0000 2016
uvalpochile,11723175797762442,GaJparRosson,2,32,0,Tue Feb 20 18:28:55 +0000 2018
pucv_cl,2473354574812088,DeSLghiR_IFV,18,1119,141,Sun Sep 07 02:05:37 +0000 2014
pucv_cl,3838027934463610,7noZFa2ZH1,1259,290,168,Thu Mar 10 21:20:51 +0000 2011
pucv_cl,2825704882906466,QViVka4,531,331,169,Sat Jul 28 01:35:19 +0000 2012
uvalpochile,720827552731888128,SebOastdanYdhX,10235,5218,9291,Fri Jun 26 02:47:06 +0000 2009
pucv_cl,1200078022812946432,IggiSzmuli,12987,3094,1503,Sun Jul 14 15:58:18 +0000 2013
pucv_cl,1252791184057683712,fredytur6nj0,3,653,30,Mon Aug 04 18:02:08 +0000 2014
pucv_cl,6808920035758477,InCrear,244,209,90,Sat Apr 09 22:13:31 +0000 2016
pucv_cl,3297581508408368,VnchojarGuae,171,214,51,Tue Jul 24 16:03:29 +0000 2012
usach,4029089437137470,WilsnTapadls,154,48,3,Wed May 20 15:49:34 +0000 2020
pucv_cl,1266115307383944192,ashciQa,240,127,36,Wed May 19 04:26:52 +0000 2010
pucv_cl,2104848226736946,7Edx6JplanDB,97,1940,83,Mon May 03 18:39:07 +0000 2010
pucv_cl,1217988579997645568,aedgeJnymw,3,7,0,Tue Mar 07 15:23:42 +0000 2017
uchile,769175778574524672,loezaloinoO,0,54,4,Wed Nov 02 20:39:58 +0000 2016
pucv_cl,1116145049285045,onectaou_nWa,792,1163,195,Mon Mar 02 19:14:32 +0000 2020
ubbchile,1169069202998035200,_ani2Z,3192,245,322,Tue Jun 26 00:04:24 +0000 2012
pucv_cl,1644098317061777,m_Dbt,385,122,779,Sat Mar 05 01:11:59 +0000 2016
pucv_cl,10755329527666090,uiceeqVp,401,603,310,Fri Mar 05 01:18:55 +0000 2010
usantamaria,11054167370235986,Nirwx,246,58,51,Sun Jun 12 04:37:56 +0000 2011
UFrontera,5187664168162118,natortSizg,425,222,40,Sun Nov 23 15:00:49 +0000 2014
pucv_cl,9227478411530052,SiYkoci7ao,6435,514,266,Wed Oct 07 04:06:38 +0000 2009
pucv_cl,12327269693025374,mPLriennkffFr,1,106,21,Tue May 18 15:02:39 +0000 2010
pucv_cl,8958820936677889,tsS2uc,5,242,448,Fri Dec 18 03:27:50 +0000 2009
pucv_cl,4138570252726700,kjui,23,250,7,Tue Aug 18 12:59:49 +0000 2009
ucatolica_chile,1027143277962708864,Poprat9n,4,19,0,Wed May 27 07:59:34 +0000 2020
pucv_cl,5377325648721030,feipipdex93,54,500,111,Wed Jul 06 03:12:14 +0000 2011
pucv_cl,7737766965740065,HohnzollerX011,231,429,166,Sun Sep 25 00:10:17 +0000 2011
pucv_cl,11523802214769350,teble5d,3707,2405,1768,Fri Oct 25 15:25:26 +0000 2013
pucv_cl,8124108353344412,maD7otfi6,11611,4802,1387,Tue Jun 30 04:46:05 +0000 2009
userena,1259073825256464384,d8rZogo,25,687,19,Sun Mar 21 00:08:27 +0000 2010
uvalpochile,803195642316756,leGvasqr,14270,654,177,Thu Nov 28 01:10:36 +0000 2019
ubbchile,7793161902536140,crojaTz,597,411,35,Sun Jun 18 19:18:03 +0000 2017
pucv_cl,1225137660670712064,Cifa7a,1,25,8,Sat Aug 09 02:17:27 +0000 2014
ucscconcepcion,4416562421514490,raoJseisi,0,14,8,Sat Jul 12 01:50:48 +0000 2014
pucv_cl,6802648082746794,knoiuAas9,50,213,34,Sat Apr 24 10:35:04 +0000 2010
ucscconcepcion,2573093796606092,DavidCoroadof7,1346,649,87,Sun Oct 02 19:42:54 +0000 2011
usantamaria,11418056140240626,roio93,35,43,3,Wed Oct 23 21:59:05 +0000 2019
pucv_cl,1065054974807668736,piJroYXnmi,394,177,74,Sun Mar 18 16:22:02 +0000 2012
pucv_cl,2552565475725218,FeviAv_vitage,129,149,51,Thu Oct 04 03:53:38 +0000 2012
pucv_cl,7576131719947819,ihAaW29gdoc,121,940,370,Wed Nov 09 12:42:09 +0000 2011
pucv_cl,4364581735064292,EetnBiceplP,31680,4837,1042,Sun Sep 23 19:18:49 +0000 2012
UFrontera,4554204514131247,betbbah1,0,38,0,Mon Oct 21 20:15:47 +0000 2019
pucv_cl,1046351370069482496,oKc6ntrremash0v,19820,2943,2039,Sun Jul 19 00:22:07 +0000 2009
uvalpochile,4007350304854793,wUHo21,10077,973,112,Fri Sep 19 22:45:37 +0000 2014
pucv_cl,8670198155593697,7bachsot,6112,325,219,Sat May 26 00:17:18 +0000 2012
pucv_cl,2531852957734784,umomrNimeog,85,82,87,Mon Jul 22 19:10:44 +0000 2019
usantamaria,4178851154331108,iaMOWsop,63,18,5,Fri Jun 13 23:06:55 +0000 2014
usantamaria,547919031150,FwaBipcoLAIu,5,108,17,Mon Dec 08 14:52:59 +0000 2014
pucv_cl,799158381471824640,luhooflores,9001,1653,597,Tue Jan 12 21:22:04 +0000 2010
pucv_cl,5153978928936374,1c0enoacz,214,356,927,Thu Mar 01 22:27:24 +0000 2018
pucv_cl,187791449011831,pedrolJ,509,4994,343,Thu Dec 17 17:51:27 +0000 2009
pucv_cl,1219586098727563520,juaangelm2h2,22,171,12,Tue Jan 03 12:06:36 +0000 2012
ucatolica_chile,1045510447014780160,itlmelt5,340,117,18,Sun May 16 13:16:08 +0000 2010
pucv_cl,2247136760243891,Jav0icerXgi,808,356,47,Tue Aug 09 23:40:51 +0000 2011
pucv_cl,10399329301888628,vTcho8WS000X,16,62,3,Sun Oct 20 03:34:54 +0000 2019
udeconcepcion,498520486493293,R8dv223,2,118,0,Tue Nov 21 17:48:44 +0000 2017
pucv_cl,1198333162602718208,Jrviverosun,8700,1744,763,Sat Oct 31 23:52:02 +0000 2009
uvalpochile,9708449164178052,AdeEGjeQez23,3,256,3,Thu Jan 26 22:16:15 +0000 2017
ubbchile,872667922858608,MDlUFyA,78,85,23,Wed Jun 20 16:32:45 +0000 2018
udeconcepcion,11239614196226756,loctn,40,71,4,Sat Apr 27 16:45:11 +0000 2013
ucatolica_chile,1256530738107215616,oyz_wKElyW,4,20,2,Sat Jun 01 05:46:56 +0000 2019
ubbchile,9043343756926654,MunoxKq,0,26,1,Sun Mar 08 05:39:28 +0000 2020
ucscconcepcion,9745959625741214,cvn78,2989,931,638,Sat Oct 06 02:44:57 +0000 2012
pucv_cl,11674193593897008,abo_abello_A,148,50,3,Sun Jan 31 02:43:35 +0000 2010
usantamaria,1188760319064280832,ecointelig1nc,44859,9473,108294,Mon Feb 15 17:49:55 +0000 2010
pucv_cl,2951019104279228,frandeHquero,4,60,0,Wed Feb 12 22:58:51 +0000 2014
pucv_cl,727980967564754432,c0lauYrXauria,0,77,33,Wed Jun 05 16:22:14 +0000 2013
ucscconcepcion,914881821655405696,F_alioihs,57,143,23,Tue Mar 04 23:52:27 +0000 2014
pucv_cl,11911475397693134,mtellybrione,370,193,97,Sun Jul 13 18:32:36 +0000 2014
pucv_cl,4891510466653476,FMknsiuaOM,129,111,19,Sat Jun 02 23:11:58 +0000 2012
usantamaria,3311382529896040,chovnt2anio,123,95,12,Sun Sep 15 05:29:22 +0000 2019
pucv_cl,104940462027851,US8gyeF,7875,453,3358,Thu Jan 07 16:12:23 +0000 2010
pucv_cl,1256694628058912256,esusval6ca16,154,878,169,Fri Sep 23 20:42:12 +0000 2011
usantamaria,10577433741984310,ablgb84,57,63,32,Mon Feb 06 20:38:56 +0000 2012
pucv_cl,1187694948431013120,paecccs,1302,225,151,Fri Apr 17 21:59:42 +0000 2009
pucv_cl,3858214562175652,DaiTrioaAldea,9264,783,2437,Sun Apr 17 15:04:12 +0000 2011
pucv_cl,11243840780734376,fer4n_ol,2661,463,437,Tue Jan 31 02:32:58 +0000 2012
ucatolica_chile,8466219431765283,M0valde2HnRo,0,13,1,Tue Jun 07 21:31:23 +0000 2016
pucv_cl,1242807218235580928,PogTxa_AerCa,56,170,56,Fri Dec 19 13:38:44 +0000 2014
udeconcepcion,9288303712926358,GtvoCijents,2,97,11,Sun Dec 13 18:52:02 +0000 2009
pucv_cl,929451785689217792,FrneenBo,51388,955,866,Fri Oct 28 06:34:52 +0000 2011
udeconcepcion,880855186968322,YalMnbeLaNko,412,138,6,Tue Nov 20 14:56:05 +0000 2012
pucv_cl,6341888629570021,EablboBsultc,60,403,68,Fri Dec 09 07:27:22 +0000 2011
ucscconcepcion,3111658866232975,IprRen_P_C,6,22,2,Thu Apr 11 14:34:52 +0000 2013
pucv_cl,10273753675854996,mah1f,587,675,61,Tue Sep 02 23:08:58 +0000 2014
pucv_cl,5642950440686973,FlesFd,231,328,257,Fri Sep 02 16:35:23 +0000 2011
userena,2991962315356391,ujqic_a,90,812,108,Wed Mar 25 16:39:40 +0000 2009
usantamaria,217618031092241,rbojascaro82,18901,2243,1619,Thu Jul 23 02:00:15 +0000 2015
pucv_cl,6969494492367417,nawLhaibacetoa,678,108,105,Sat Sep 18 05:05:47 +0000 2010
uvalpochile,12363371903525842,crwtan_rH1y,0,32,2,Wed Mar 11 12:25:51 +0000 2020
pucv_cl,841068263147421440,MLago9s,125,202,43,Thu Dec 16 22:56:04 +0000 2010
pucv_cl,1230180086024152832,EfrentarticH,16,138,35,Wed Aug 10 02:08:04 +0000 2011
pucv_cl,1183261022019479296,_Caleb,157,1139,163,Mon Sep 26 02:07:04 +0000 2011
pucv_cl,9960376143740032,50Pfnensiqrs_t,41,131,22,Fri Mar 22 22:49:22 +0000 2013
pucv_cl,1209610793342669056,aJnxJa4,2,45,12,Thu Aug 16 01:12:22 +0000 2018
pucv_cl,7094793490778581,0E4AOyCntilIe,3082,647,508,Tue May 10 02:19:50 +0000 2011
ubbchile,1083217598792827008,CeHntrxs4Rd,8,133,46,Thu May 28 16:00:13 +0000 2020
pucv_cl,7175779523165128,vaicztonMbio,6006,2597,3431,Mon Jan 06 21:06:53 +0000 2014
usantamaria,1867672280332545,GgoryS577925,2,57,7,Tue May 19 20:46:09 +0000 2020
ucscconcepcion,1049635974314423296,Vivian_HDrnan,353,567,42,Tue Mar 08 03:44:46 +0000 2011
userena,1241063867825599488,Berna0l,46,117,15,Sun Sep 26 05:31:45 +0000 2010
ucscconcepcion,1119398578012628736,jIcJkwebnet,7,52,5,Mon Feb 02 03:58:57 +0000 2015
pucv_cl,1229958811977972992,coRFConiM,12,31,35,Mon May 13 14:52:11 +0000 2019
uchile,964176083434250112,vKTauZn,319,694,318,Sun Dec 01 21:23:08 +0000 2013
pucv_cl,8455276185215905,nTniFa_f,3112,298,67,Thu Jun 11 12:23:11 +0000 2015
pucv_cl,1199121615819227136,1ivOertMs,430,424,69,Mon Aug 01 05:56:55 +0000 2011
usantamaria,6151603953150721,Letfuf,14,103,3,Sat Jan 19 19:40:57 +0000 2019
pucv_cl,1221049068375514368,ff207,41,199,9,Wed Aug 11 13:50:31 +0000 2010
uchile,10491140405427814,aggaM_2,2841,866,821,Wed Nov 21 16:38:26 +0000 2012
uchile,8921971411408895,nsusilera5,104,102,48,Fri Jul 27 19:41:00 +0000 2012
pucv_cl,1591176172329626,p_ansaldo,59,98,39,Thu May 18 15:49:48 +0000 2017
pucv_cl,127776045754859,pOatrMicQs_pc,40,54,30,Sat Jan 16 04:19:53 +0000 2010
udeconcepcion,4619362573840767,8karcelbBJvc,2,30,0,Sun Mar 22 08:22:37 +0000 2020
ucscconcepcion,730279568203566592,yanAea1otMo2,37,44,12,Wed Mar 21 00:03:44 +0000 2018
pucv_cl,2408152366214384,mvrKaARf7,2667,108,43,Thu Oct 20 13:17:30 +0000 2011
ucatolica_chile,1502732273237635,mtaCRh27Sr,4578,1400,177,Mon Aug 29 02:23:08 +0000 2016
usach,1249515132542292992,riQnXeescd,547,102,34,Tue May 26 11:14:52 +0000 2015
pucv_cl,1252294310867305728,kQva3vi,2190,181,130,Wed Apr 06 02:35:24 +0000 2011
pucv_cl,1238765055927154688,FranimoOntiVel,443,401,155,Sat Feb 09 03:41:45 +0000 2013
pucv_cl,1235020277185326848,Heinfndpwd,8504,3501,5442,Thu Aug 21 20:03:09 +0000 2008
pucv_cl,797401896815720576,joNfrviky1,2757,660,267,Tue Oct 18 14:03:59 +0000 2011
ucscconcepcion,7397514446780877,DYub8i_8i,25,204,17,Tue Oct 16 19:03:10 +0000 2018
pucv_cl,1257866771797180160,ICSniau751l,2214,606,1388,Mon Dec 01 19:22:33 +0000 2014
usach,2651581174341938,arlWlrlGagoNs,0,28,5,Fri Jan 04 16:03:28 +0000 2013
